customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-000926,Female,0,Yes,No,50,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.27,4600.65,Yes
CUST-000927,Female,0,Yes,No,49,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),67.3,3293.57,No
CUST-000928,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),84.12,994.0,Yes
CUST-000929,Male,1,Yes,No,17,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),77.15,1333.15,Yes
CUST-000930,Female,1,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),39.06,2494.15,Yes
CUST-000931,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,84.33,1711.11,Yes
CUST-000932,Female,0,Yes,Yes,63,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.46,5476.3,Yes
CUST-000933,Male,0,No,No,26,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,43.73,1093.58,No
CUST-000934,Female,0,No,No,61,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),71.56,4463.47,Yes
CUST-000935,Male,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,84.07,3538.55,Yes
CUST-000936,Female,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),83.07,596.51,Yes
CUST-000937,Male,0,No,No,19,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,94.28,1765.38,Yes
CUST-000938,Male,0,Yes,No,69,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,92.94,6352.98,Yes
CUST-000939,Male,0,No,Yes,15,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),69.5,1043.5,No
CUST-000940,Female,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,90.52,1390.23,Yes
CUST-000941,Female,0,Yes,No,10,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,64.07,648.63,No
CUST-000942,Male,1,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.69,1678.83,Yes
CUST-000943,Female,0,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),112.07,6817.81,Yes
CUST-000944,Male,0,No,No,68,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),76.6,4991.1,Yes
CUST-000945,Male,0,Yes,Yes,64,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,84.13, ,No
CUST-000946,Male,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,92.67,6017.99,Yes
CUST-000947,Female,1,No,No,66,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),77.31,4887.41,Yes
CUST-000948,Male,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.55,1267.04,Yes
CUST-000949,Female,1,Yes,No,59,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,91.93,5347.01,Yes
CUST-000950,Male,0,Yes,Yes,46,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),43.75,1992.86,Yes
CUST-000951,Male,0,Yes,No,10,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,61.19,609.25,No
CUST-000952,Male,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),83.48,86.85,No
CUST-000953,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),90.27,644.49,Yes
CUST-000954,Male,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.42,679.14,Yes
CUST-000955,Female,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.3,3015.2,Yes
CUST-000956,Female,0,Yes,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.43,1339.37,Yes
CUST-000957,Male,0,Yes,No,38,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,84.56,3055.21,Yes
CUST-000958,Female,1,No,No,26,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),98.41,2493.01,Yes
CUST-000959,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,101.52,5131.29,No
CUST-000960,Male,0,No,Yes,62,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),84.34,5172.14,No
CUST-000961,Male,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,83.71,1363.71,Yes
CUST-000962,Male,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.61,651.18,No
CUST-000963,Female,1,No,No,67,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),64.64,4214.69,Yes
CUST-000964,Male,0,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.43,2289.36,Yes
CUST-000965,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,81.78,1813.23,Yes
CUST-000966,Female,0,No,No,37,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),76.62,2700.01,Yes
CUST-000967,Female,0,Yes,No,42,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,66.66,2665.5,Yes
CUST-000968,Male,0,Yes,No,46,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),74.92,3327.09,No
CUST-000969,Female,0,No,No,63,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),76.43,4669.19,Yes
CUST-000970,Male,1,Yes,Yes,7,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,78.82,539.01,Yes
CUST-000971,Male,1,Yes,No,38,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),49.92,1956.16,Yes
CUST-000972,Male,0,No,No,15,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,66.78,980.75,Yes
CUST-000973,Male,0,Yes,Yes,55,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,75.58,4294.58,Yes
CUST-000974,Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.48,1450.49,No
CUST-000975,Male,0,No,Yes,54,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,88.94,4907.82,Yes
CUST-000976,Male,0,No,No,66,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),73.44,4709.37,No
CUST-000977,Male,1,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),37.82,2109.1,No
CUST-000978,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,99.6,6337.48,No
CUST-000979,Male,0,No,Yes,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.56,1110.86,No
CUST-000980,Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),29.94,1306.63,No
CUST-000981,Female,0,No,Yes,28,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),91.51,2519.33,Yes
CUST-000982,Female,0,No,Yes,24,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,85.01,1966.4,Yes
CUST-000983,Female,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.67,893.71,Yes
CUST-000984,Female,0,Yes,No,44,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,73.1,3179.34,Yes
CUST-000985,Female,0,No,No,58,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,84.59,4789.06,Yes
CUST-000986,Female,0,Yes,Yes,26,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,64.73,1750.63,No
CUST-000987,Female,0,No,Yes,42,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.29,2587.73,Yes
CUST-000988,Male,0,No,Yes,30,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,56.09,1612.09,No
CUST-000989,Male,0,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,27.75,1170.78,No
CUST-000990,Female,0,No,No,59,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),71.45,4089.32,Yes
CUST-000991,Male,1,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),91.49,2699.42,Yes
CUST-000992,Female,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),97.97,2871.69,Yes
CUST-000993,Male,0,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),87.49,1258.67,Yes
CUST-000994,Male,0,No,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.42,1026.81,No
CUST-000995,Female,0,No,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.21,1116.59,Yes
CUST-000996,Female,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,88.11,925.72,Yes
CUST-000997,Female,0,No,No,70,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),76.58,5215.26,Yes
CUST-000998,Male,0,Yes,Yes,62,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.95,1534.47,No
CUST-000999,Female,0,Yes,No,21,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.21,1988.74,No
CUST-001000,Female,0,Yes,No,68,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),109.98,7845.07,Yes
CUST-001001,Female,0,Yes,No,19,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,61.73,1177.38,Yes
CUST-001002,Female,1,Yes,No,30,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,70.43,2130.18,Yes
CUST-001003,Female,0,No,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,28.43,255.0,No
CUST-001004,Female,0,Yes,No,44,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,89.06,3953.58,Yes
CUST-001005,Male,0,No,No,35,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,92.28,3202.17,Yes
CUST-001006,Female,0,No,No,19,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Mailed check,77.78,1410.14,No
CUST-001007,Female,0,No,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,98.03,2120.13,Yes
CUST-001008,Female,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,37.03,2531.02,No
CUST-001009,Female,0,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,33.68,1616.82,No
CUST-001010,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,88.12,973.88,Yes
CUST-001011,Male,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),101.09,908.56,Yes
CUST-001012,Female,0,Yes,No,5,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),63.56,310.91,Yes
CUST-001013,Male,0,Yes,Yes,18,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,No,Electronic check,72.12,1356.67,Yes
CUST-001014,Male,0,No,No,53,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),69.94,3604.85,Yes
CUST-001015,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),89.52,340.55,Yes
CUST-001016,Female,1,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.2,655.32,Yes
CUST-001017,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,36.92,105.75,Yes
CUST-001018,Male,0,Yes,No,47,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),73.09,3517.34,Yes
CUST-001019,Male,0,Yes,No,59,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.08,4355.62,Yes
CUST-001020,Male,0,No,Yes,38,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),77.05,2985.01,No
CUST-001021,Male,1,No,Yes,66,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),82.92,5244.72,Yes
CUST-001022,Male,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,34.81,1792.72,No
CUST-001023,Female,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,32.99,1882.49,No
CUST-001024,Female,0,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,33.23,737.59,No
CUST-001025,Female,1,Yes,No,63,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,105.24,6477.34,Yes
CUST-001026,Male,0,Yes,Yes,46,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),88.19,4054.89,Yes
CUST-001027,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,37.48,226.37,No
CUST-001028,Male,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,82.39,503.26,Yes
CUST-001029,Female,0,No,No,65,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,78.94,4965.94,No
CUST-001030,Male,0,Yes,No,20,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,71.8,1445.44,No
CUST-001031,Male,0,Yes,No,34,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,67.37,2288.97,No
CUST-001032,Male,0,Yes,No,55,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,65.48,3708.79,Yes
CUST-001033,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.88,4172.83,Yes
CUST-001034,Male,0,No,Yes,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),93.32,90.49,Yes
CUST-001035,Male,0,Yes,No,44,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.39,2748.82,No
CUST-001036,Female,0,No,Yes,66,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,59.34,3991.5,No
CUST-001037,Female,0,Yes,No,25,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),59.04,1454.91,Yes
CUST-001038,Male,0,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,33.23,1241.26,Yes
CUST-001039,Male,1,No,No,19,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,74.69,1371.08,Yes
CUST-001040,Female,0,Yes,No,52,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),73.99,3774.12,Yes
CUST-001041,Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,90.29,724.83,Yes
CUST-001042,Female,0,No,Yes,37,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.91,3280.74,Yes
CUST-001043,Male,0,Yes,No,30,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),64.84,1983.19,No
CUST-001044,Male,0,Yes,No,46,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),86.91,3971.9,Yes
CUST-001045,Female,0,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),102.01,3642.05,Yes
CUST-001046,Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,90.21,6249.21,Yes
CUST-001047,Male,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Mailed check,90.87,6767.51,Yes
CUST-001048,Female,0,Yes,No,20,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,77.0,1590.85,No
CUST-001049,Female,0,No,No,2,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,84.24,165.63,Yes
CUST-001050,Male,1,No,Yes,35,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,84.25,2824.04,Yes
CUST-001051,Female,0,Yes,No,43,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.81,2791.81,Yes
CUST-001052,Male,0,Yes,No,54,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,82.33,4426.26,No
CUST-001053,Female,1,Yes,No,38,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,77.01,2887.72,No
CUST-001054,Female,0,Yes,Yes,42,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),78.93,3241.8,Yes
CUST-001055,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),35.6,37.03,Yes
CUST-001056,Female,0,No,No,55,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,76.39,4046.2,No
CUST-001057,Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),31.79,740.12,No
CUST-001058,Female,0,No,No,28,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Mailed check,86.88,2513.12,No
CUST-001059,Male,0,No,Yes,30,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,76.93,2329.36,No
CUST-001060,Male,0,No,No,5,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),81.72,393.49,No
CUST-001061,Female,1,Yes,No,36,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,65.0,2358.83,No
CUST-001062,Female,1,Yes,No,27,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),71.34,1983.53,No
CUST-001063,Male,0,No,No,17,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),72.28,1257.11,No
CUST-001064,Female,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),81.59,1454.69,Yes
CUST-001065,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,82.79,168.65,Yes
CUST-001066,Male,1,No,No,64,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,55.01,3356.46,No
CUST-001067,Female,0,No,No,21,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),86.9,1886.01,Yes
CUST-001068,Female,1,Yes,Yes,63,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),70.21,4604.48,Yes
CUST-001069,Male,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),37.06,2297.02,No
CUST-001070,Male,0,No,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.3,1150.18,No
CUST-001071,Female,0,No,No,58,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,66.26,3970.85,No
CUST-001072,Male,0,No,No,15,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,69.5,1051.35,No
CUST-001073,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,36.09,450.27,Yes
CUST-001074,Female,1,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.72,2555.45,Yes
CUST-001075,Male,0,No,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),36.16,1716.07,No
CUST-001076,Male,0,No,No,50,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,71.62,3402.95,Yes
CUST-001077,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,84.08,5576.55,Yes
